period_type,period_start,period_label,reporter_country,reporter_iso,partner_country,partner_iso,flow,commodity_group,analysis_bucket,hs6,hs_description,export_value_usd,export_quantity_ton,export_unit_value_usd_per_ton,tracked_reporter_share_by_value_pct,tracked_reporter_share_by_quantity_pct,rank_by_value_in_partner_market,rank_by_unit_value_in_partner_market,data_quality_flag,unit_value_flag,confidence_score,notes,source_name,source_url,fetched_at
A,2023-01-01,2023,Indonesia,IDN,Poland,POL,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,1147207.56,510.63,2246.651313,4.216912,5.311223,2,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2023&includeDesc=true,2026-05-30T19:13:38.772Z
A,2023-01-01,2023,Vietnam,VNM,Poland,POL,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,26057711.978,9103.540001,2862.371339,95.783088,94.688777,1,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2023&includeDesc=true,2026-05-30T19:13:38.772Z
A,2023-01-01,2023,Indonesia,IDN,Portugal,PRT,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,6113160.94,2323.8,2630.674301,15.061574,16.62482,2,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2023&includeDesc=true,2026-05-30T19:13:38.772Z
A,2023-01-01,2023,Vietnam,VNM,Portugal,PRT,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,34474635.686,11654.095557,2958.156257,84.938426,83.37518,1,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2023&includeDesc=true,2026-05-30T19:13:38.772Z
A,2023-01-01,2023,Indonesia,IDN,Qatar,QAT,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,24882.988,3.06055,8130.234108,93.67541,87.845388,1,1,ok,low_volume_for_competitor_benchmark,0.55,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share. Low-volume destination (< 50 tons); unit value can be unstable.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2023&includeDesc=true,2026-05-30T19:13:38.772Z
A,2023-01-01,2023,Vietnam,VNM,Qatar,QAT,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,1680,0.423469,3967.232548,6.32459,12.154612,2,2,ok,low_volume_for_competitor_benchmark,0.55,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share. Low-volume destination (< 50 tons); unit value can be unstable.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2023&includeDesc=true,2026-05-30T19:13:38.772Z
A,2023-01-01,2023,Indonesia,IDN,Rep. of Korea,KOR,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,11096362.99,2159.465,5138.477813,12.945527,7.965213,2,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2023&includeDesc=true,2026-05-30T19:13:38.772Z
A,2023-01-01,2023,Vietnam,VNM,Rep. of Korea,KOR,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,74619443.776,24951.736881,2990.551084,87.054473,92.034787,1,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2023&includeDesc=true,2026-05-30T19:13:38.772Z
A,2023-01-01,2023,Indonesia,IDN,Romania,ROU,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,984654.965,372.71,2641.879652,13.007667,13.796882,2,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2023&includeDesc=true,2026-05-30T19:13:38.772Z
A,2023-01-01,2023,Vietnam,VNM,Romania,ROU,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,6585149.37,2328.697421,2827.825251,86.992333,86.203118,1,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2023&includeDesc=true,2026-05-30T19:13:38.772Z
A,2023-01-01,2023,Indonesia,IDN,Russian Federation,RUS,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,17353827.63,7405.8,2343.275221,8.278179,9.699188,2,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2023&includeDesc=true,2026-05-30T19:13:38.772Z
A,2023-01-01,2023,Vietnam,VNM,Russian Federation,RUS,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,192279575.614,68949.045637,2788.719899,91.721821,90.300812,1,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2023&includeDesc=true,2026-05-30T19:13:38.772Z
A,2023-01-01,2023,Indonesia,IDN,Saudi Arabia,SAU,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,1546353.031,178.180015,8678.599735,61.546996,33.352158,1,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2023&includeDesc=true,2026-05-30T19:13:38.772Z
A,2023-01-01,2023,Vietnam,VNM,Saudi Arabia,SAU,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,966122.2,356.05832,2713.381898,38.453004,66.647842,2,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2023&includeDesc=true,2026-05-30T19:13:38.772Z
A,2023-01-01,2023,Vietnam,VNM,Senegal,SEN,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,47520,11.978124,3967.232264,100,100,1,1,ok,low_volume_for_competitor_benchmark,0.55,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share. Low-volume destination (< 50 tons); unit value can be unstable.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2023&includeDesc=true,2026-05-30T19:13:38.772Z
A,2023-01-01,2023,Indonesia,IDN,Singapore,SGP,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,18287256.018,5520.70425,3312.486087,95.607256,95.87032,1,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2023&includeDesc=true,2026-05-30T19:13:38.772Z
A,2023-01-01,2023,Vietnam,VNM,Singapore,SGP,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,840221.18,237.808122,3533.189586,4.392744,4.12968,2,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2023&includeDesc=true,2026-05-30T19:13:38.772Z
A,2023-01-01,2023,Indonesia,IDN,Slovakia,SVK,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,25500,2.714,9395.725866,100,100,1,1,ok,low_volume_for_competitor_benchmark,0.55,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share. Low-volume destination (< 50 tons); unit value can be unstable.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2023&includeDesc=true,2026-05-30T19:13:38.772Z
A,2023-01-01,2023,Vietnam,VNM,Slovenia,SVN,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,10001974.099,3957.21015,2527.5317,100,100,1,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2023&includeDesc=true,2026-05-30T19:13:38.772Z
A,2023-01-01,2023,Indonesia,IDN,South Africa,ZAF,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,674962.37,96,7030.858021,4.761313,1.793625,2,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2023&includeDesc=true,2026-05-30T19:13:38.772Z
A,2023-01-01,2023,Vietnam,VNM,South Africa,ZAF,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,13501008.72,5256.289453,2568.543616,95.238687,98.206375,1,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2023&includeDesc=true,2026-05-30T19:13:38.772Z
A,2023-01-01,2023,Indonesia,IDN,Spain,ESP,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,8618042.1,4288.878,2009.393156,5.098052,7.141968,2,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2023&includeDesc=true,2026-05-30T19:13:38.772Z
A,2023-01-01,2023,Vietnam,VNM,Spain,ESP,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,160427747.482,55762.888606,2876.962645,94.901948,92.858032,1,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2023&includeDesc=true,2026-05-30T19:13:38.772Z
